glucose_uptake,oxygen_uptake,ammonia_uptake,phosphate_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
1.78,13.04,1.75,4.16,-0.6567204645365646,-0.4430526652161559,0.12043729176506843
4.37,6.29,3.12,3.56,-1.393364586078059,-0.9400253636306858,0.2555319443364984
1.75,4.27,0.28,3.71,-0.28,-0.18890038145539595,0.051349765258216
6.67,11.92,4.24,4.05,-2.6950614614965924,-1.8182076361516066,0.494252762158266
5.9,21.72,1.11,0.65,-0.9634707913121641,-0.65,0.17669285345367017
2.77,1.52,2.7,4.69,-0.2516977506242726,-0.169806432515682,0.0461593586092051
0.49,3.14,2.32,4.68,-0.0053577619905506154,-0.003614583156294746,0.0009825707875863307
3.23,12.73,0.3,0.83,-0.3,-0.2023932658450622,0.05501760563380278
9.87,24.13,0.12,4.76,-0.12,-0.08095730633802634,0.022007042253521125
6.43,21.71,2.33,2.63,-2.33,-1.5719210313967122,0.42730340375586867
4.94,16.7,0.78,0.25,-0.78,-0.25,0.06795878978987113
3.15,17.65,1.09,3.4,-1.09,-0.7353621992370735,0.19989730046947884
9.7,2.44,3.4,2.27,-1.5832649148447062,-1.0681405227111247,0.29035814899587487
8.69,4.51,3.49,4.21,-1.8218266700854686,-1.229084831874149,0.3341084708930218
9.45,17.11,2.54,3.13,-2.54,-1.7135963174882394,0.46581572769953056
8.7,14.31,0.25,4.66,-0.25,-0.1686610548709082,0.04584800469483599
6.93,16.95,1.16,3.33,-1.16,-0.782587294600941,0.21273474178403762
4.0,16.32,0.62,3.32,-0.62,-0.4182794160798093,0.11370305164319254
9.99,1.3,4.89,2.09,-1.4076653443731904,-0.9496732875487109,0.2581545892703181
8.72,19.58,2.88,3.72,-2.88,-1.9429753521126336,0.5281690140845064
8.8,10.16,1.7,3.37,-1.7,-1.1468951731220682,0.31176643192488274
8.1,19.08,4.01,2.23,-3.3054459455786045,-2.23,0.6061924049256538
8.2,3.09,2.77,0.13,-2.77,-0.13,0.03533857069073239
3.31,9.22,2.04,3.51,-1.4214596439588496,-0.9589795320259996,0.260684353718979
3.95,11.27,1.26,1.93,-1.26,-0.8500517165493076,0.23107394366197226
2.35,1.92,3.06,3.37,-0.26045508087994573,-0.17571451475078,0.04776538308391041
6.23,11.64,1.96,4.33,-1.96,-1.3223026701877887,0.3594483568075117
5.24,12.03,0.23,1.77,-0.23,-0.15516817048121992,0.042180164319248835
3.86,10.03,2.94,2.71,-1.6963658849276424,-1.1444434383955593,0.3110999642252866
6.12,19.15,4.08,3.62,-2.8259806205448728,-1.906531490023201,0.518262291033024
9.56,0.55,1.06,0.14,-1.06,-0.14,0.03805692228234159
6.51,22.46,1.29,4.64,-1.29,-0.8702910431338059,0.23657570422535226
0.7,23.37,1.82,0.6,-0.11178897991094189,-0.0754177890988817,0.020501206703151028
4.91,6.49,1.5,1.61,-1.5,-1.0119663292253396,0.2750880281690142
8.05,13.53,1.63,3.09,-1.63,-1.0996700777582153,0.2989289906103287
7.19,6.89,2.13,0.7,-2.13,-0.7,0.19028461141163983
1.89,17.06,0.99,2.67,-0.7117017127303258,-0.4801454464900705,0.13052041386633015
7.12,2.76,2.88,1.36,-1.2175708824440004,-0.8214271576523289,0.2232927821383491
9.63,12.14,4.05,2.8,-3.3620310402527656,-2.268174807030853,0.6165696596707717
0.53,15.87,4.76,3.05,-0.02563037492776764,-0.017291384288212943,0.0047004062000747865
8.21,22.12,1.22,1.14,-1.22,-0.8230659477699402,0.22373826291079804
6.15,10.33,4.22,4.51,-2.365862861054729,-1.596115703301432,0.4338803662438985
3.6,6.0,3.92,1.45,-1.1855043811434118,-0.7997936779108535,0.21741204172964504
8.24,10.65,3.37,0.57,-0.8448897708429686,-0.57,0.15494604072090679
6.28,11.35,2.97,0.92,-1.3636817353956807,-0.92,0.2500883464267314
7.4,21.58,1.16,0.57,-1.16,-0.57,0.15494604072091053
2.4,9.83,3.01,2.53,-0.9666147725377513,-0.652121068760018,0.17726943451763344
9.88,3.5,3.51,2.08,-1.8212227162747334,-1.228677377926868,0.33399771058442157
4.34,17.97,3.49,4.96,-1.9362840588640449,-1.3063028475907976,0.35509904248533825
1.37,2.69,3.65,2.93,-0.21292904827904197,-0.14365135158159198,0.03904948802065764
2.81,2.08,0.52,4.48,-0.36826083609634297,-0.2484450443345853,0.06753609816907684
2.0,8.15,1.21,1.84,-0.7666829609240824,-0.517238227763988,0.14060353596759137
0.79,13.02,0.43,4.02,-0.1574023590196812,-0.10619059164570896,0.02886633638125023
2.41,13.55,4.41,3.29,-0.9716130678280941,-0.6554931397849171,0.17818608198138466
5.38,8.18,1.73,3.38,-1.73,-1.167134499706583,0.3172681924882631
9.94,16.58,2.83,3.68,-2.83,-1.9092431411385091,0.5189994131455401
4.71,1.6,2.86,4.79,-0.5896099077311251,-0.3977769160010458,0.10812975127111328
1.84,17.28,1.08,2.73,-0.6867102362786254,-0.46328509136554624,0.12593717654757688
1.06,11.31,3.81,1.8,-0.2942424963458989,-0.19850899928618043,0.05396172541554779
6.68,19.91,4.64,1.25,-1.8528284448310683,-1.25,0.33979394894935977
4.05,3.9,4.96,4.64,-0.9131588173279684,-0.6160573175807805,0.16746603897593315
5.45,21.07,2.65,3.16,-2.4910948360919765,-1.6806027313548173,0.45684691096170343
0.98,18.91,0.73,4.15,-0.253697270471464,-0.17115539702233834,0.04652605459057073
7.84,17.75,0.28,1.59,-0.28,-0.18890038145537982,0.051349765258216246
2.7,9.07,0.53,4.69,-0.53,-0.35756143632628723,0.09719776995305167
5.58,7.71,2.05,2.29,-1.8593945387764856,-1.254429777324873,0.34099811817350467
6.05,12.94,4.61,2.54,-2.667523935984343,-1.7996296037459607,0.48920259976238706
9.92,21.3,1.12,4.66,-1.12,-0.7556015258216197,0.20539906103286493
1.25,20.45,1.97,4.4,-0.39053740779768076,-0.26347380466280157,0.07162144362486812
8.69,20.17,3.97,1.59,-3.97,-1.59,0.4322179030635827
0.9,10.13,0.95,3.51,-0.21315204459703008,-0.14380179475848565,0.03909038376559394
3.53,24.39,3.24,4.13,-1.5314221403463653,-1.0331650945738269,0.28085059792150197
1.41,21.56,4.62,2.49,-0.4716278595465523,-0.3181810091904963,0.08649278527482254
6.1,19.14,0.96,2.56,-0.96,-0.647658450704216,0.17605633802816908
4.05,3.74,1.9,0.43,-1.354559114062925,-0.43,0.11688911843857845
9.66,10.87,1.63,2.58,-1.63,-1.0996700777582116,0.2989289906103287
4.45,2.73,3.24,1.16,-0.768229247256339,-0.5182814208996938,0.14088711253967487
6.23,16.29,0.84,0.4,-0.5929051023459626,-0.4,0.10873406366379854
7.83,11.55,0.39,4.97,-0.39,-0.2631112455985943,0.07152288732394414
0.67,17.41,4.92,1.27,-0.09658452020802961,-0.06516018824993948,0.017712830143784573
1.51,3.12,1.59,0.6,-0.3018001533412948,-0.2036077288909549,0.055347739389175275
6.95,1.65,2.6,4.98,-0.9714597045690239,-0.6553896741487294,0.17815795638369858
8.16,15.42,1.6,3.16,-1.6,-1.07943075117371,0.29342723004694854
5.32,10.71,0.74,4.44,-0.74,-0.49923672241783906,0.13571009389671365
4.55,4.95,1.9,2.13,-1.1878152533289426,-0.8013526944727782,0.21783583724489122
8.29,18.37,3.87,0.15,-3.87,-0.15,0.040775273873917786
4.22,12.09,0.19,1.37,-0.19,-0.1281824017018457,0.03484448356807559
7.63,3.51,2.72,1.15,-1.4494891457666574,-0.977889473395648,0.2658247406408924
9.6,12.25,0.64,2.79,-0.64,-0.43177230046949133,0.11737089201877941
4.6,21.12,0.58,2.49,-0.58,-0.39129364730044597,0.10636737089201877
1.59,8.18,3.71,2.43,-0.5617528540201236,-0.3789833157430399,0.10302098995379895
3.82,9.92,2.35,3.95,-1.6763727037662763,-1.1309551542959573,0.30743337437028256
8.93,23.89,3.96,1.65,-3.96,-1.65,0.44852801261313796
6.91,11.0,1.35,4.22,-1.35,-0.9107696963028138,0.24757922535211277
0.48,22.55,2.36,3.22,-0.00028960875624627134,-0.00019538287331337273,5.311193446404852e-05
6.63,22.39,3.22,3.11,-3.0808936803522986,-2.0785071122931424,0.5650113116843273
0.76,13.01,0.84,3.71,-0.14219789931676824,-0.09593299079676616,0.026077959821883857
5.17,17.04,0.3,0.52,-0.3,-0.20239326584505704,0.055017605633802875
7.19,1.89,0.45,0.16,-0.45,-0.16,0.04349362546551606
9.57,18.46,1.83,1.55,-1.83,-1.2345989216549262,0.3356073943661973
3.56,19.39,3.34,1.01,-1.4970853834234772,-1.01,0.2745535107510779
1.82,2.55,3.34,3.85,-0.2787910490160433,-0.18808476966243318,0.05112805329666281
2.72,0.62,0.5,4.84,-0.06673689608633959,-0.04502366117092423,0.012239014100341037
3.02,19.25,3.16,1.97,-1.276509080538942,-0.8611894723038857,0.2341015772701988
2.14,3.12,3.11,3.9,-0.43649700259079477,-0.2944801796197745,0.08005006649625787
6.47,13.3,0.31,4.85,-0.31,-0.2091397080398822,0.0568515258215963
8.01,7.39,4.9,3.05,-2.2332816871390992,-1.5066705807069032,0.40956603710737605
5.87,18.73,4.08,3.32,-2.7010232382863286,-1.8222297144006236,0.49534610443924676
1.37,8.52,4.65,1.2,-0.4513552466093336,-0.30450420805856715,0.08277494986233382
3.78,10.86,2.25,3.1,-1.656379522604909,-1.117466870196358,0.3037667845152783
9.44,6.09,0.7,1.07,-0.7,-0.47225095363848946,0.12837441314554104
8.88,16.18,1.5,4.1,-1.5,-1.0119663292253314,0.27508802816901406
8.63,21.18,4.6,1.34,-4.6,-1.34,0.3642591132737122
7.57,11.57,4.23,3.67,-2.8765587887364017,-1.940653758825683,0.5275379234038299
7.79,16.44,0.97,2.77,-0.97,-0.6544048928990212,0.1778902582159617
9.85,23.44,0.31,0.91,-0.31,-0.20913970803987633,0.05685152582159627
1.4,18.18,4.11,1.15,-0.4665597063122473,-0.31476180890751243,0.08556332642170034
5.11,21.03,3.69,2.76,-2.3211527962203573,-1.5659523165081808,0.4256808971941678
5.94,12.76,1.56,2.87,-1.56,-1.0524449823943933,0.2860915492957749
6.92,21.85,3.22,3.83,-3.22,-2.172354386737099,0.5905223004694837
1.68,11.59,0.15,1.31,-0.15,-0.10119663292253522,0.027508802816901417
7.29,24.8,0.59,2.07,-0.59,-0.39804008949530734,0.10820129107981225
8.02,5.18,2.82,3.69,-1.8420591227451266,-1.2427345391069748,0.33781894123113393
6.2,4.78,1.84,3.94,-1.4500678502847113,-0.9782798930535364,0.265930870430735
5.59,0.23,3.83,0.27,-0.5594409860972143,-0.27,0.07339549297305831
7.48,5.14,4.79,1.9,-1.740672079343807,-1.1743343563457351,0.31922536666369694
3.34,3.81,1.6,4.4,-0.7714006568113405,-0.5204209940235992,0.14146872374034195
9.96,9.27,2.3,3.64,-2.3,-1.5516817048122349,0.4218016431924882
8.87,14.87,2.02,2.12,-2.02,-1.362781323356813,0.37045187793427237
6.99,0.18,3.14,1.84,-0.6895642634079453,-0.4652105442706226,0.12646058234447444
7.96,2.42,2.98,2.46,-1.2903473166376938,-0.8705253582957475,0.2366393993246945
6.46,1.71,2.94,2.85,-0.9018540278816943,-0.6084306067283322,0.1653928308175056
5.65,15.13,3.41,4.04,-2.5910607418988096,-1.7480441518528422,0.47517986023672426
2.77,20.64,2.54,0.48,-1.8853945586655696,-0.48,0.13048087639655112
0.68,8.42,3.95,3.57,-0.10165267344233293,-0.0685793885329207,0.01864228899690678
7.91,12.98,2.26,0.82,-2.26,-0.82,0.2229048305107808
3.35,10.91,0.53,1.18,-0.53,-0.3575614363262892,0.09719776995305147
6.02,18.42,4.99,4.67,-2.7759976676414553,-1.8728107797741649,0.5090958163955136
6.46,10.59,3.22,3.95,-2.476012963103715,-1.6704278329243167,0.454081015827413
1.27,10.31,4.22,1.98,-0.40067371426629045,-0.2703122052287604,0.07348036133111262
5.76,14.74,1.0,1.87,-1.0,-0.6746442194835633,0.18339201877934316
3.41,0.75,0.22,4.18,-0.2068541801771169,-0.13955297693250446,0.03793540569562739
2.8,13.0,1.56,4.71,-1.1665465841514233,-0.7870039097560595,0.21393533306767606
2.67,10.8,4.38,4.23,-1.101568745376978,-0.7431669864323449,0.20201891603891184
1.94,20.09,2.35,2.47,-0.7366931891820321,-0.4970058016145713,0.13510365118508516
1.42,2.11,3.67,2.53,-0.1299449804735795,-0.0876666299273888,0.02383087229929202
4.42,18.26,3.85,0.88,-1.3043912251610996,-0.88,0.2392149400603543
6.14,3.47,3.78,3.32,-1.1941676722779675,-0.8056383171964775,0.2190008201800851
9.57,1.82,0.38,1.48,-0.38,-0.25636480340375556,0.06968896713615015
2.69,6.25,4.54,1.32,-0.9889865854423739,-0.6672140830154818,0.18137224644996527
2.79,19.01,2.3,3.91,-1.1615482888610758,-0.7836318387311584,0.2130186856039246
0.75,12.24,0.26,0.41,-0.13712974608246392,-0.09251379051378214,0.02514850096876173
9.07,3.57,2.71,2.11,-1.7004319541275175,-1.1471865884772654,0.3118456488643465
3.54,22.51,0.21,3.35,-0.21,-0.14167528609154542,0.03851232394366202
9.64,14.05,4.69,0.36,-0.5336145921113441,-0.36,0.09786065729741497
4.25,6.58,3.68,4.91,-1.4208250537026055,-0.9585514093779064,0.2605679749307869
2.64,16.39,1.07,2.87,-1.07,-0.7218693148474213,0.1962294600938973
4.69,24.3,3.08,1.81,-2.1112243940260043,-1.424325333462345,0.3871817037166236
1.23,3.87,1.2,1.33,-0.3244576178173886,-0.2188934563279115,0.059502937539867344
8.52,14.07,2.66,0.66,-0.978293418870782,-0.66,0.17941120504525773
8.62,18.1,0.43,3.57,-0.43,-0.290097014377936,0.07885856807511718
5.48,2.13,2.35,2.48,-0.8215281710537915,-0.5542392317443471,0.15066170977365606
1.74,23.65,4.26,3.38,-0.6367272833752022,-0.4295643811165703,0.11677070191006504
4.68,10.35,3.29,2.77,-2.0003647951649035,-1.3495345459164356,0.36685093808041813
0.72,12.86,4.05,2.35,-0.12192528637955136,-0.0822561896648408,0.02236012440939538
0.61,19.68,1.09,1.37,-0.06617560080220258,-0.04464498655205779,0.012136077025051827
1.73,8.32,3.81,2.64,-0.6317289880848562,-0.42619231009165665,0.11585405444631318
2.13,21.96,4.41,4.37,-0.8316607996985251,-0.5610751510876897,0.15251995299635512
2.46,11.34,4.93,3.88,-0.996604544279802,-0.6723534949094195,0.18276931930013984
5.43,12.5,0.62,3.32,-0.62,-0.4182794160797976,0.11370305164319236
8.24,9.57,3.9,4.83,-2.660328145695453,-1.7947750054228875,0.48788294925459474
2.12,13.13,1.51,3.98,-0.8266625044081818,-0.5577030800627935,0.15160330553260434
5.82,15.9,4.01,2.04,-2.67603176183462,-1.8053693592761502,0.49076286712049233
9.16,13.37,0.87,3.51,-0.87,-0.5869404709507544,0.15955105633802885
7.95,7.99,4.3,4.54,-2.3289684454878268,-1.5712250991079915,0.4271142248914004
2.84,24.59,0.79,1.09,-0.79,-0.5329689333920232,0.14487969483568083
1.92,22.36,3.31,0.85,-0.726696598601348,-0.4902616595647725,0.13327035625758293
4.46,15.42,0.51,4.42,-0.51,-0.3440685519365805,0.09352992957746462
8.06,12.68,4.84,2.15,-3.1381652811027503,-2.1171450666799982,0.575514466164677
9.84,16.73,3.21,0.91,-1.3488591078369776,-0.91,0.2473699948351261
8.83,10.74,0.89,0.16,-0.23716204093837506,-0.16,0.04349362546551773
5.64,13.23,3.62,4.46,-2.5860624466084645,-1.744672080827938,0.4742632127729728
0.89,18.31,1.02,4.31,-0.20808389136272512,-0.14038259447550988,0.038160924912471604
8.21,13.57,3.58,1.64,-3.58,-1.64,0.44580966102155944
4.76,20.56,2.35,1.85,-2.1462124610584006,-1.4479298306366797,0.39359823596288096
4.99,20.72,1.74,0.95,-1.74,-0.95,0.2582434012015147
7.15,20.67,0.59,1.28,-0.59,-0.3980400894952887,0.10820129107981212
1.51,8.76,2.31,3.77,-0.5217664916973387,-0.3520067475438309,0.09568781024378999
6.55,15.56,1.83,4.22,-1.83,-1.2345989216549214,0.33560739436619674
4.77,24.48,3.21,0.72,-1.0672291842226922,-0.72,0.19572131459483144
6.79,8.2,3.46,0.44,-3.46,-0.44,0.11960747003017287
1.83,21.41,1.21,4.2,-0.6817119409882725,-0.4599130203406568,0.1250205290838237
2.86,16.11,3.5,2.61,-1.196536355893471,-0.8072363359054747,0.2194352178501818
3.12,5.39,0.26,1.59,-0.26,-0.17540749706572856,0.047681924882629234
6.57,23.46,4.37,3.85,-3.0509039086102443,-2.0582746861437315,0.5595114269018207
7.91,16.66,1.38,4.55,-1.38,-0.9310090228873277,0.2530809859154929
6.74,14.05,0.64,2.29,-0.64,-0.4317723004694869,0.11737089201877939
4.66,21.63,2.78,1.96,-2.09622950815498,-1.4142091203876441,0.38443176132537055
9.77,2.86,2.17,0.31,-2.17,-0.31,0.08426889933943627
7.43,22.96,1.47,4.31,-1.47,-0.9917270026408621,0.269586267605634
2.99,22.78,3.79,4.04,-1.2615141946679147,-0.8510732592291789,0.23135163487894572
8.31,7.11,4.38,0.65,-0.9634707913121202,-0.65,0.17669285345366054
7.07,13.56,0.57,1.29,-0.57,-0.38454720510563484,0.10453345070422536
3.04,7.57,3.74,0.34,-0.5039693369940463,-0.34,0.09242395411422508
9.04,21.32,3.37,3.01,-3.37,-2.2735510196596302,0.6180311032863851
8.93,4.71,0.49,1.27,-0.49,-0.3305756675469482,0.08986208920187796
7.97,0.96,2.96,4.98,-1.0054321064229341,-0.6783089586814205,0.18438822374246916
8.57,13.08,0.41,4.17,-0.41,-0.27660412998825,0.07519072769953025
6.03,2.96,0.56,4.56,-0.56,-0.37780076291080017,0.10269953051643196
6.73,20.75,4.41,2.9,-3.1308766332557125,-2.1122278225421343,0.5741777863218371
5.22,10.82,1.65,2.23,-1.65,-1.1131629621478782,0.3025968309859156
7.76,15.09,4.47,2.27,-3.36472401372624,-2.2699916060179577,0.6170635295125881
6.11,15.82,3.0,3.54,-2.820982325254528,-1.903159418998269,0.5173456435692727
2.45,12.86,0.61,1.98,-0.61,-0.4115329738849654,0.11186913145539916
4.93,16.34,4.76,3.04,-2.231183480994207,-1.505255038059979,0.4091812428466489
7.46,12.71,3.21,0.45,-3.21,-0.45,0.12232582162176393
2.62,9.11,2.42,0.32,-1.0982458779218718,-0.32,0.0869872509310313
1.49,6.99,4.86,1.72,-0.511769901116655,-0.3452626054940251,0.09385451531628801
4.87,4.98,3.09,1.48,-1.249834448554972,-0.8431935860290198,0.22920966266046297
2.15,12.96,0.13,0.14,-0.13,-0.0877037485328789,0.023840962441314548
2.27,1.01,0.63,1.76,-0.06854875751854803,-0.046246023012669224,0.012571295026142175
8.05,14.34,2.61,1.54,-2.2826846440318906,-1.54,0.41862614510561436
9.32,9.99,0.53,3.12,-0.53,-0.35756143632630494,0.0971977699530519
1.23,8.7,2.59,4.38,-0.3804011013290723,-0.25663540409684293,0.06976252591862389
4.99,17.59,4.96,0.74,-1.096874439339993,-0.74,0.2011580177780211
2.82,9.92,2.17,2.11,-1.1765431747321033,-0.7937480518058552,0.21576862799517743
9.09,17.88,3.08,1.62,-3.08,-1.62,0.4403729578383715
8.26,23.88,4.12,0.11,-4.12,-0.11,0.02990186750753177
6.4,1.37,1.36,0.39,-0.5780824747872845,-0.39,0.10601571207219845
6.08,17.2,0.66,1.98,-0.66,-0.44526518485915945,0.12103873239436709
4.62,9.29,0.69,2.15,-0.69,-0.46550451144366295,0.1265404929577465
7.54,1.87,0.49,1.84,-0.49,-0.3305756675469482,0.08986208920187796
9.42,16.75,3.43,1.87,-3.43,-1.87,0.5083317476282357
5.98,0.35,3.22,4.58,-0.5551845405191682,-0.3745520410078989,0.10181641368089184
6.16,21.86,3.65,0.69,-1.0227613015467574,-0.69,0.18756625982004782
9.03,1.75,2.72,0.8,-2.001580359003647,-0.8,0.21746812732758788
5.81,1.19,0.7,2.84,-0.6918290901982105,-0.4667384965728033,0.12687593350172585
3.5,18.26,3.3,4.24,-1.5164272544753261,-1.0230488814991274,0.278100655530243
6.96,10.81,3.4,1.45,-3.1256936715480053,-1.45,0.3941609807812582
3.13,19.75,2.29,4.01,-1.3314903287327025,-0.8982822535778021,0.24418469937145912
8.24,21.45,4.59,2.21,-3.275800690461277,-2.21,0.6007557017424585
3.26,14.6,1.92,3.05,-1.3964681675071395,-0.9421191769015026,0.25610111640022337
7.09,17.24,1.94,0.92,-1.94,-0.92,0.2500883464267381
4.36,3.65,4.46,1.79,-0.9237906793667164,-0.6232300418475638,0.1694158376186026
3.47,1.89,2.11,1.62,-0.44058430493198963,-0.2972376545175485,0.08079964512397131
6.8,15.18,1.89,1.17,-1.7342474243618824,-1.17,0.31804713621660136
9.88,11.4,3.47,0.79,-1.170987577133223,-0.79,0.21474977573599313
4.91,0.79,2.58,4.82,-0.46383652664533237,-0.3129246314866037,0.08506391700508582
3.9,1.07,0.25,2.0,-0.25,-0.16866105487087651,0.04584800469483572
2.96,22.51,0.67,4.78,-0.67,-0.4520116270539927,0.12287265258215972
3.21,22.22,3.05,4.15,-1.3714766910554301,-0.9252588217769965,0.25151787908146833
9.84,7.28,4.81,2.01,-2.5380617322498593,-1.7122886763547556,0.46546026486389885
3.92,8.58,2.75,0.86,-1.2747459700438055,-0.86,0.23377823687716515
5.58,13.59,3.83,4.18,-2.556072674866422,-1.724439654678518,0.4687633279904674
4.46,7.63,1.37,1.05,-1.37,-0.9242625806924557,0.25124706572769945
0.67,8.63,1.42,4.84,-0.09658452020802856,-0.06516018824994035,0.01771283014378458
5.62,8.75,2.94,0.78,-2.94,-0.78,0.21203142414440035
4.5,15.69,2.5,2.07,-2.0162567835095144,-1.3602559839892385,0.3697654019053537
9.94,22.02,3.15,2.89,-3.15,-2.125129291373283,0.5776848591549305
6.24,5.11,2.04,0.29,-2.04,-0.29,0.07883219615625174
4.81,13.62,1.22,4.82,-1.22,-0.8230659477699557,0.22373826291079799
9.1,18.08,2.71,4.36,-2.71,-1.8282858348004722,0.4969923708920189
1.39,19.78,0.71,3.99,-0.4614915530779426,-0.31134260862452934,0.08463386756857848
2.83,21.94,4.73,0.83,-1.1815414700224447,-0.7971201228307622,0.21668527545892843
4.68,24.53,2.47,4.33,-2.1062260987356627,-1.4209532624374446,0.3862650562528725
5.93,9.45,1.5,1.1,-1.5,-1.0119663292253513,0.2750880281690144
7.64,9.72,2.61,2.51,-2.580589180404849,-1.7409795734219708,0.47325945943457487
5.82,21.65,4.91,2.1,-2.676031761834622,-1.805369359276159,0.4907628671204923
8.29,19.14,2.91,4.78,-2.91,-1.9632146786971763,0.5336707746478878
2.08,2.82,4.28,2.25,-0.3727058303583089,-0.25144383401905407,0.0683512746402418
8.48,22.34,0.41,4.43,-0.41,-0.27660412998830497,0.0751907276995302
4.54,12.81,3.17,4.64,-2.0362499646708794,-1.3737442680888297,0.373431991760358
6.96,3.45,1.57,1.86,-1.326433556829193,-0.8948707316438692,0.2432573277635718
8.06,7.04,1.13,4.79,-1.13,-0.7623479680164094,0.20723298122065753
3.02,0.46,3.72,4.19,-0.08515748731379082,-0.0574510065619933,0.015617203512652111
7.43,3.66,3.79,3.87,-1.4457144344495587,-0.9753428862253444,0.2651324887121404
6.62,19.18,4.25,3.11,-3.075895385061961,-2.07513504126822,0.5640946642205753
0.98,12.24,0.48,2.1,-0.253697270471464,-0.17115539702233834,0.04652605459057073
4.13,1.74,1.81,0.64,-0.5207591733072124,-0.3513271660147466,0.09550307609067091
8.1,23.7,0.45,4.78,-0.45,-0.30358989876759923,0.08252640845070401
5.27,7.56,0.48,2.55,-0.48,-0.32382922535211284,0.08802816901408453
7.97,17.71,0.35,0.46,-0.35,-0.23612547681925117,0.06418720657276997
4.09,7.45,1.24,1.48,-1.24,-0.8365588321596255,0.22740610328638508
8.05,23.24,2.09,4.54,-2.09,-1.4100064187206596,0.38328931924882637
3.28,11.96,1.21,3.24,-1.21,-0.8163195055751155,0.22190434272300474
9.79,15.13,1.85,3.27,-1.85,-1.2480918060445976,0.3392752347417841
1.32,22.23,2.57,2.3,-0.4260144804378124,-0.28740820664366346,0.07812765559672329
5.9,15.66,0.45,3.44,-0.45,-0.3035898987675847,0.08252640845070422
2.5,17.88,4.13,4.04,-1.0165977254411687,-0.6858417790090281,0.1864359091551439
5.57,13.05,0.8,3.9,-0.8,-0.5397153755868596,0.1467136150234745
2.79,12.47,1.49,0.76,-1.1265196944572797,-0.76,0.2065947209612091
6.33,1.45,3.77,1.66,-0.8292285821406739,-0.5594342695717648,0.1520739037083103
7.1,1.66,4.21,0.12,-0.1778715307037769,-0.12,0.0326202190991375
2.54,18.55,1.65,0.6,-0.8893576535189016,-0.6,0.16310109549569074
3.67,6.83,4.23,1.64,-1.3069198345383164,-0.8817059116997005,0.23967866683874642
